id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,date_registration,has_unregistered,average_score,assessment_and_feedback_sum_click,content_resource_sum_click,interaction_and_discussion_sum_click,navigation_pages_sum_click,tool_sum_click,final_result
540780,BBB,2013B,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,-48.0,0,80.94,66.0,4.0,78.0,53.0,0.0,Distinction
540787,BBB,2013B,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,-82.0,1,4.15,13.0,13.0,44.0,38.0,1.0,Withdrawn
540826,BBB,2013B,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,-82.0,0,44.09,65.0,60.0,131.0,252.0,3.0,Fail
540918,BBB,2013B,F,London Region,A Level or Equivalent,10-20,0-35,0,60,-86.0,1,2.75,0.0,14.0,95.0,43.0,0.0,Withdrawn
540953,BBB,2013B,F,South Region,Lower Than A Level,50-60%,0-35,0,120,-86.0,1,0.0,0.0,0.0,2.0,5.0,0.0,Withdrawn
541013,BBB,2013B,F,Scotland,HE Qualification,40-50%,35-55,0,60,-15.0,0,71.06,145.0,152.0,1363.0,801.0,2.0,Pass
541048,BBB,2013B,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,-92.0,0,32.36,18.0,13.0,92.0,31.0,0.0,Fail
541061,BBB,2013B,F,South Region,Lower Than A Level,40-50%,0-35,0,60,-77.0,1,0.0,0.0,12.0,12.0,21.0,0.0,Withdrawn
541073,BBB,2013B,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,-66.0,0,67.26,84.0,28.0,579.0,186.0,3.0,Pass
541113,BBB,2013B,F,South West Region,Lower Than A Level,10-20,0-35,0,60,-30.0,0,49.3,65.0,41.0,76.0,136.0,2.0,Pass
541196,BBB,2013B,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,-93.0,1,17.24,18.0,12.0,85.0,57.0,0.0,Withdrawn
541231,BBB,2013B,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,-94.0,0,44.02,108.0,23.0,1078.0,352.0,0.0,Fail
541232,BBB,2013B,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,-93.0,0,74.09,83.0,25.0,1024.0,579.0,2.0,Pass
541363,BBB,2013B,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,-55.0,0,58.95,76.0,46.0,316.0,211.0,4.0,Pass
541523,BBB,2013B,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,-113.0,0,52.58,63.0,23.0,555.0,247.0,0.0,Pass
541573,BBB,2013B,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,-93.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
541697,BBB,2013B,F,North Western Region,No Formal quals,0-10%,0-35,0,60,-89.0,0,77.89,96.0,36.0,48.0,137.0,0.0,Pass
541706,BBB,2013B,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,-43.0,0,35.1,65.0,38.0,144.0,146.0,1.0,Fail
541709,BBB,2013B,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,-25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
541727,BBB,2013B,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,-65.0,1,0.0,0.0,7.0,60.0,25.0,0.0,Withdrawn
541763,BBB,2013B,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,-43.0,0,41.17,39.0,6.0,59.0,19.0,0.0,Fail
541764,BBB,2013B,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,-55.0,0,73.46,83.0,21.0,106.0,123.0,0.0,Pass
541794,BBB,2013B,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,-72.0,0,75.83,62.0,25.0,1088.0,334.0,2.0,Pass
541803,BBB,2013B,M,Wales,HE Qualification,20-30%,0-35,0,60,-87.0,0,55.37,80.0,1.0,29.0,54.0,0.0,Fail
541808,BBB,2013B,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,-22.0,0,72.87,70.0,9.0,56.0,37.0,0.0,Pass
541822,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,-43.0,0,63.98,68.0,17.0,31.0,111.0,0.0,Distinction
541832,BBB,2013B,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,-109.0,0,69.15,72.0,114.0,115.0,198.0,0.0,Fail
541838,BBB,2013B,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,-64.0,1,1.85,3.0,6.0,18.0,21.0,0.0,Withdrawn
541884,BBB,2013B,F,Scotland,Lower Than A Level,10-20,0-35,0,60,-50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
541973,BBB,2013B,F,South Region,Lower Than A Level,50-60%,0-35,0,60,-82.0,0,44.64,61.0,16.0,135.0,118.0,6.0,Fail
541985,BBB,2013B,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,-36.0,1,0.0,0.0,4.0,3.0,6.0,0.0,Withdrawn
542010,BBB,2013B,M,Wales,A Level or Equivalent,0-10%,35-55,0,120,-73.0,1,11.88,25.0,5.0,22.0,18.0,0.0,Withdrawn
542012,BBB,2013B,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,-86.0,0,3.65,0.0,14.0,35.0,47.0,0.0,Fail
542081,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,-23.0,1,0.0,0.0,5.0,19.0,17.0,1.0,Withdrawn
542084,BBB,2013B,F,Wales,Lower Than A Level,40-50%,0-35,0,60,-102.0,0,73.41,87.0,81.0,216.0,288.0,1.0,Pass
542115,BBB,2013B,F,London Region,Lower Than A Level,30-40%,35-55,0,60,-16.0,0,7.56,18.0,101.0,13.0,326.0,0.0,Fail
542172,BBB,2013B,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,-53.0,1,4.14,0.0,6.0,102.0,7.0,0.0,Withdrawn
542259,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,-87.0,1,34.74,163.0,14.0,238.0,218.0,1.0,Withdrawn
542260,BBB,2013B,F,Wales,Lower Than A Level,0-10%,35-55,0,60,-23.0,0,25.74,17.0,41.0,57.0,117.0,2.0,Fail
542291,BBB,2013B,F,South East Region,HE Qualification,70-80%,0-35,0,60,-34.0,0,62.71,76.0,6.0,226.0,77.0,0.0,Pass
542396,BBB,2013B,F,South Region,Lower Than A Level,20-30%,35-55,0,60,-94.0,1,3.65,0.0,26.0,12.0,44.0,0.0,Withdrawn
542543,BBB,2013B,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,-76.0,0,10.28,6.0,18.0,102.0,51.0,0.0,Fail
542562,BBB,2013B,F,South East Region,A Level or Equivalent,60-70%,0-35,0,150,-85.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
542602,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,-68.0,1,0.0,0.0,12.0,3.0,25.0,0.0,Withdrawn
542613,BBB,2013B,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,-30.0,0,51.34,112.0,95.0,752.0,390.0,1.0,Pass
542622,BBB,2013B,F,North Western Region,Lower Than A Level,30-40%,35-55,0,60,-44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
542663,BBB,2013B,F,North Region,Lower Than A Level,50-60%,0-35,0,60,-71.0,0,33.58,61.0,8.0,294.0,37.0,0.0,Fail
542687,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,-92.0,0,3.75,1.0,1.0,230.0,55.0,0.0,Fail
542692,BBB,2013B,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,-82.0,0,4.5,0.0,6.0,0.0,18.0,0.0,Fail
542745,BBB,2013B,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,-65.0,0,37.55,75.0,36.0,132.0,179.0,1.0,Fail
542748,BBB,2013B,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,-86.0,0,86.92,73.0,63.0,76.0,139.0,0.0,Distinction
542760,BBB,2013B,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,-90.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
542991,BBB,2013B,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,-25.0,0,38.62,80.0,4.0,103.0,39.0,0.0,Fail
543124,BBB,2013B,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,-28.0,0,81.75,88.0,245.0,234.0,636.0,0.0,Pass
543140,BBB,2013B,F,South West Region,Lower Than A Level,10-20,0-35,0,60,-18.0,0,23.5,37.0,62.0,393.0,334.0,0.0,Fail
543165,BBB,2013B,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,-79.0,0,80.62,204.0,152.0,313.0,710.0,2.0,Pass
543180,BBB,2013B,F,Wales,Lower Than A Level,0-10%,0-35,0,60,-66.0,0,52.13,85.0,40.0,493.0,103.0,0.0,Pass
543199,BBB,2013B,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,-60.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
543351,BBB,2013B,F,London Region,No Formal quals,20-30%,0-35,0,60,-42.0,0,63.44,67.0,12.0,290.0,175.0,0.0,Pass
543356,BBB,2013B,F,Ireland,Lower Than A Level,10-20,35-55,0,120,-77.0,0,73.47,81.0,110.0,1674.0,859.0,5.0,Pass
543365,BBB,2013B,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,-73.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
543408,BBB,2013B,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,-58.0,1,17.14,27.0,9.0,6.0,43.0,0.0,Withdrawn
543465,BBB,2013B,F,North Region,Lower Than A Level,20-30%,0-35,0,60,-55.0,0,0.0,0.0,6.0,1.0,6.0,0.0,Fail
543473,BBB,2013B,F,South East Region,Lower Than A Level,80-90%,35-55,0,90,-49.0,0,82.61,131.0,32.0,706.0,380.0,1.0,Pass
543533,BBB,2013B,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,-16.0,1,17.83,83.0,81.0,53.0,159.0,0.0,Withdrawn
543630,BBB,2013B,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,-23.0,0,27.49,55.0,16.0,108.0,64.0,0.0,Fail
543719,BBB,2013B,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,-60.0,0,47.64,65.0,33.0,317.0,211.0,2.0,Pass
543853,BBB,2013B,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,-55.0,0,82.57,138.0,71.0,905.0,682.0,9.0,Pass
543864,BBB,2013B,F,Scotland,Lower Than A Level,10-20,0-35,0,60,-53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
543896,BBB,2013B,F,South East Region,A Level or Equivalent,0-10%,0-35,0,60,-52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
543926,BBB,2013B,F,London Region,Lower Than A Level,20-30%,0-35,0,180,-78.0,1,15.72,38.0,18.0,80.0,79.0,0.0,Withdrawn
543970,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,-74.0,0,33.73,99.0,32.0,2080.0,1351.0,0.0,Fail
544017,BBB,2013B,F,Ireland,A Level or Equivalent,60-70%,0-35,0,60,-28.0,0,27.38,46.0,1.0,32.0,24.0,0.0,Fail
544186,BBB,2013B,M,South Region,Lower Than A Level,80-90%,0-35,0,60,-82.0,0,86.01,63.0,55.0,361.0,289.0,1.0,Distinction
544351,BBB,2013B,F,North Region,Lower Than A Level,Missing,0-35,0,120,-65.0,0,35.24,137.0,204.0,278.0,291.0,9.0,Fail
544408,BBB,2013B,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,-27.0,0,0.0,1.0,24.0,37.0,51.0,0.0,Fail
544435,BBB,2013B,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,-73.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
544444,BBB,2013B,F,Wales,Lower Than A Level,0-10%,35-55,0,60,-78.0,1,3.9,14.0,39.0,181.0,123.0,1.0,Withdrawn
544455,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,-68.0,0,51.55,102.0,63.0,2596.0,762.0,3.0,Pass
544491,BBB,2013B,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,-27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
544500,BBB,2013B,F,Wales,HE Qualification,0-10%,35-55,0,60,-15.0,0,28.8,54.0,11.0,262.0,81.0,0.0,Fail
544519,BBB,2013B,F,North Region,Lower Than A Level,0-10%,0-35,0,60,-78.0,0,45.73,85.0,4.0,100.0,50.0,0.0,Fail
544532,BBB,2013B,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,-86.0,0,72.9,87.0,26.0,144.0,160.0,0.0,Pass
544627,BBB,2013B,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,-86.0,1,28.09,65.0,17.0,265.0,112.0,1.0,Withdrawn
544632,BBB,2013B,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,-50.0,0,70.56,73.0,27.0,466.0,219.0,1.0,Pass
544639,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,0,60,-24.0,0,47.36,2.0,16.0,24.0,40.0,0.0,Fail
544642,BBB,2013B,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,-89.0,0,67.1,79.0,61.0,676.0,438.0,0.0,Pass
544686,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,0,60,-23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
544741,BBB,2013B,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,-59.0,0,69.87,124.0,13.0,43.0,51.0,0.0,Pass
544796,BBB,2013B,F,South Region,Lower Than A Level,90-100%,0-35,0,60,-93.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
544848,BBB,2013B,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,-77.0,0,71.53,65.0,39.0,433.0,334.0,4.0,Pass
544859,BBB,2013B,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,-74.0,0,64.62,81.0,65.0,275.0,246.0,7.0,Fail
544881,BBB,2013B,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,-55.0,0,62.82,95.0,71.0,703.0,540.0,2.0,Pass
544890,BBB,2013B,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,-68.0,0,56.65,78.0,10.0,128.0,100.0,0.0,Pass
544978,BBB,2013B,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,-18.0,0,25.22,32.0,4.0,23.0,12.0,0.0,Fail
544989,BBB,2013B,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,-58.0,0,33.86,93.0,73.0,377.0,285.0,1.0,Fail
545001,BBB,2013B,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,-53.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
545041,BBB,2013B,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,-48.0,0,17.85,42.0,9.0,86.0,75.0,0.0,Fail
545072,BBB,2013B,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,-68.0,0,0.0,0.0,11.0,1.0,30.0,0.0,Fail
545191,BBB,2013B,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,-23.0,0,69.29,70.0,52.0,1132.0,349.0,1.0,Pass
545219,BBB,2013B,F,North Region,Lower Than A Level,0-10%,0-35,0,120,-86.0,1,0.0,3.0,40.0,13.0,77.0,0.0,Withdrawn
545223,BBB,2013B,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,-86.0,1,48.96,91.0,100.0,3141.0,1146.0,7.0,Withdrawn
545240,BBB,2013B,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,-78.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
545337,BBB,2013B,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,-77.0,1,0.0,0.0,25.0,43.0,68.0,0.0,Withdrawn
545340,BBB,2013B,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,-73.0,0,18.85,47.0,6.0,19.0,52.0,0.0,Fail
545376,BBB,2013B,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,-86.0,1,3.5,2.0,22.0,112.0,76.0,0.0,Withdrawn
545381,BBB,2013B,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,-60.0,0,0.0,0.0,0.0,0.0,2.0,0.0,Fail
545392,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,-74.0,0,77.99,123.0,30.0,197.0,186.0,2.0,Pass
545480,BBB,2013B,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,-74.0,1,22.75,72.0,68.0,332.0,305.0,0.0,Withdrawn
545514,BBB,2013B,F,London Region,Lower Than A Level,50-60%,0-35,0,60,-98.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
545521,BBB,2013B,M,South Region,Lower Than A Level,30-40%,35-55,0,60,-44.0,1,0.0,0.0,9.0,1.0,16.0,0.0,Withdrawn
545658,BBB,2013B,F,Wales,HE Qualification,30-40%,35-55,0,60,-86.0,0,82.59,78.0,32.0,291.0,179.0,0.0,Pass
545697,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,-49.0,0,45.99,75.0,12.0,834.0,210.0,0.0,Pass
545702,BBB,2013B,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,-66.0,0,54.03,72.0,6.0,95.0,46.0,0.0,Pass
545725,BBB,2013B,F,Scotland,HE Qualification,10-20,0-35,0,60,-79.0,1,48.51,65.0,11.0,1733.0,590.0,3.0,Withdrawn
545780,BBB,2013B,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,-74.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
545799,BBB,2013B,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,-95.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
545803,BBB,2013B,F,Ireland,HE Qualification,0-10%,0-35,0,120,-15.0,0,5.0,31.0,38.0,204.0,170.0,1.0,Fail
545896,BBB,2013B,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,-27.0,1,0.0,0.0,2.0,0.0,4.0,0.0,Withdrawn
545927,BBB,2013B,M,South East Region,Lower Than A Level,10-20,35-55,0,120,-36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
546015,BBB,2013B,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,-21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
546019,BBB,2013B,F,Wales,Lower Than A Level,70-80%,0-35,0,60,-46.0,0,3.4,0.0,25.0,57.0,88.0,0.0,Fail
546052,BBB,2013B,F,South Region,Lower Than A Level,90-100%,35-55,0,120,-30.0,0,84.32,76.0,81.0,148.0,186.0,4.0,Distinction
546136,BBB,2013B,F,London Region,No Formal quals,20-30%,0-35,0,60,-77.0,1,11.88,23.0,11.0,205.0,67.0,2.0,Withdrawn
546157,BBB,2013B,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,-80.0,0,54.5,69.0,8.0,124.0,88.0,0.0,Pass
546202,BBB,2013B,F,South Region,Lower Than A Level,70-80%,0-35,0,60,-23.0,0,19.95,44.0,14.0,232.0,57.0,4.0,Fail
546322,BBB,2013B,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,-59.0,0,73.62,70.0,42.0,222.0,231.0,2.0,Pass
546333,BBB,2013B,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,-21.0,1,0.0,0.0,1.0,0.0,2.0,0.0,Withdrawn
546407,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,-46.0,0,69.88,65.0,57.0,3088.0,540.0,0.0,Pass
546428,BBB,2013B,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,-94.0,0,79.35,74.0,30.0,2589.0,490.0,2.0,Pass
546455,BBB,2013B,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,-48.0,0,0.0,0.0,3.0,0.0,24.0,0.0,Fail
546500,BBB,2013B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,-55.0,0,48.31,64.0,28.0,535.0,182.0,0.0,Fail
546533,BBB,2013B,F,Scotland,Lower Than A Level,90-100%,0-35,0,60,-24.0,0,64.61,103.0,105.0,830.0,355.0,13.0,Fail
546609,BBB,2013B,F,Scotland,HE Qualification,70-80%,35-55,0,60,-73.0,0,84.51,77.0,63.0,224.0,280.0,5.0,Pass
546632,BBB,2013B,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,-73.0,0,82.43,80.0,96.0,787.0,461.0,0.0,Pass
546681,BBB,2013B,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,-71.0,0,0.0,0.0,4.0,36.0,15.0,0.0,Fail
546685,BBB,2013B,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,-73.0,0,73.74,72.0,33.0,911.0,398.0,0.0,Pass
546749,BBB,2013B,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,-68.0,0,68.06,103.0,78.0,951.0,521.0,0.0,Distinction
546786,BBB,2013B,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,-92.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
546811,BBB,2013B,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,-76.0,0,51.4,27.0,2.0,76.0,37.0,0.0,Pass
546837,BBB,2013B,F,London Region,A Level or Equivalent,10-20,0-35,0,60,-24.0,0,78.95,100.0,47.0,522.0,241.0,5.0,Pass
546843,BBB,2013B,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,-24.0,0,51.32,69.0,59.0,61.0,121.0,0.0,Fail
546892,BBB,2013B,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,-92.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
546909,BBB,2013B,F,London Region,Lower Than A Level,10-20,35-55,0,60,-55.0,0,27.9,75.0,53.0,382.0,202.0,1.0,Fail
546921,BBB,2013B,M,Wales,HE Qualification,60-70%,0-35,0,180,-82.0,0,53.39,68.0,110.0,135.0,206.0,0.0,Pass
546941,BBB,2013B,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,-53.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
546947,BBB,2013B,F,London Region,HE Qualification,20-30%,0-35,0,60,-24.0,1,16.4,14.0,64.0,702.0,314.0,0.0,Withdrawn
546958,BBB,2013B,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,-73.0,0,52.8,47.0,10.0,77.0,84.0,0.0,Fail
547052,BBB,2013B,F,London Region,A Level or Equivalent,0-10%,0-35,0,150,-82.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
547165,BBB,2013B,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,-76.0,0,18.61,36.0,33.0,207.0,95.0,0.0,Fail
547192,BBB,2013B,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,-68.0,0,56.13,100.0,44.0,251.0,166.0,0.0,Pass
547259,BBB,2013B,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,-65.0,0,85.63,98.0,152.0,572.0,584.0,0.0,Distinction
547267,BBB,2013B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,9.0,1,0.0,1.0,3.0,1.0,25.0,0.0,Withdrawn
547303,BBB,2013B,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,-36.0,1,0.0,0.0,7.0,4.0,14.0,0.0,Withdrawn
547372,BBB,2013B,F,Wales,Lower Than A Level,20-30%,0-35,0,60,-67.0,0,10.2,15.0,3.0,6.0,15.0,0.0,Fail
547390,BBB,2013B,F,London Region,Lower Than A Level,20-30%,0-35,0,60,-88.0,0,52.24,50.0,3.0,21.0,23.0,0.0,Pass
547403,BBB,2013B,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,-64.0,0,67.25,99.0,67.0,549.0,265.0,2.0,Pass
547409,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,0,60,-49.0,0,14.75,4.0,18.0,44.0,58.0,0.0,Fail
547427,BBB,2013B,F,Wales,Lower Than A Level,0-10%,0-35,0,60,-52.0,0,74.7,82.0,32.0,268.0,187.0,0.0,Pass
547466,BBB,2013B,F,South West Region,Lower Than A Level,10-20,35-55,0,60,-15.0,0,56.56,111.0,59.0,228.0,189.0,10.0,Pass
547472,BBB,2013B,M,London Region,Lower Than A Level,60-70%,35-55,0,60,-82.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
547620,BBB,2013B,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,-72.0,0,25.08,34.0,12.0,221.0,42.0,1.0,Fail
547663,BBB,2013B,F,South Region,Lower Than A Level,90-100%,0-35,0,60,-42.0,0,0.0,0.0,14.0,47.0,46.0,1.0,Fail
547689,BBB,2013B,F,Wales,Lower Than A Level,70-80%,0-35,0,120,-67.0,0,88.78,114.0,57.0,689.0,430.0,4.0,Pass
547690,BBB,2013B,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,-46.0,0,91.1,72.0,44.0,846.0,223.0,3.0,Pass
547697,BBB,2013B,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,-22.0,0,87.65,60.0,9.0,102.0,55.0,3.0,Pass
547755,BBB,2013B,F,Wales,Lower Than A Level,90-100%,35-55,0,120,-58.0,1,2.75,2.0,52.0,826.0,239.0,1.0,Withdrawn
547757,BBB,2013B,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,-24.0,0,81.97,83.0,83.0,1105.0,482.0,0.0,Distinction
547841,BBB,2013B,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,-36.0,0,73.59,74.0,60.0,500.0,320.0,3.0,Distinction
547855,BBB,2013B,F,London Region,Lower Than A Level,40-50%,0-35,0,60,-73.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
547873,BBB,2013B,F,Wales,Lower Than A Level,60-70%,0-35,0,60,-72.0,0,60.73,78.0,27.0,50.0,201.0,1.0,Pass
547892,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,-65.0,0,76.16,55.0,39.0,335.0,140.0,2.0,Pass
547902,BBB,2013B,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,-46.0,0,63.93,94.0,40.0,208.0,261.0,0.0,Pass
547903,BBB,2013B,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,-58.0,0,67.04,147.0,161.0,5341.0,1696.0,8.0,Pass
548090,BBB,2013B,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,-73.0,0,73.05,240.0,63.0,1965.0,707.0,0.0,Distinction
548097,BBB,2013B,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,-50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
548106,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,-72.0,1,0.0,4.0,2.0,21.0,27.0,0.0,Withdrawn
548124,BBB,2013B,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,-34.0,0,77.17,74.0,15.0,255.0,121.0,3.0,Pass
548241,BBB,2013B,M,South Region,HE Qualification,80-90%,0-35,0,120,-85.0,0,64.66,79.0,40.0,237.0,144.0,1.0,Pass
548255,BBB,2013B,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,-73.0,0,84.42,66.0,143.0,1123.0,542.0,1.0,Distinction
